id,church_name,former_denomination,address,city,local_authority,region,nation,latitude,longitude,conversion_type,conversion_subtype,current_name,year_converted,decade,sale_date,sale_price,use_history,buyer_name,company_number,company_type,sic_code,incorporated_country,ofsted_urn,cqc_id,inspection_rating,source,source_url,confidence_score,confidence_tier,notes
,,,,,,,,54.9049421,-1.6189921,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/442211123,0.7,,OSM way/442211123 | tags: {'building': 'church'}
,,,,,,,,54.9660788,-1.8803479,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/442862200,0.7,,OSM way/442862200 | tags: {'building': 'church'}
,,,,,,,,52.4231845,-1.5572884,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/443963243,0.7,,"OSM way/443963243 | tags: {'building': 'church', 'source': 'Warwicks Aerial Imagery OGL v2'}"
,,,,,,,,52.3355208,-0.7238064,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/444662672,0.7,,"OSM way/444662672 | tags: {'addr:housename': 'The Old Chapel', 'addr:postcode': 'NN9 5BA', 'building': 'church', 'ref:GB:uprn': '100031204779', 'source:addr:postcode': 'ONSUD;OS Open UPRN'}"
,,,,,,,,52.795791,-3.409712,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/444715454,0.7,,"OSM way/444715454 | tags: {'building': 'church', 'source': 'bing'}"
,,,8 Fellside Road,Newcastle upon Tyne,,,,54.9449747,-1.6834647,unknown,unknown,Wesleyan Methodist Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/444925206,0.7,,"OSM way/444925206 | tags: {'addr:city': 'Newcastle upon Tyne', 'addr:country': 'GB', 'addr:housenumber': '8', 'addr:postcode': 'NE16 4AL', 'addr:street': 'Fellside Road', 'addr:suburb': 'Whickham'}"
,,,,,,,,55.9754372,-4.1998051,unknown,unknown,Campsie High Kirk,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445035681,0.7,,"OSM way/445035681 | tags: {'access': 'no', 'building': 'church', 'name': 'Campsie High Kirk', 'note': 'Walls only, no roof', 'ruined': 'building'}"
,,,,,,,,54.602756,-5.9280899,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445328083,0.7,,"OSM way/445328083 | tags: {'building': 'church', 'building:colour': '#6c513e', 'building:levels': '2', 'building:material': 'brick', 'height': '6', 'roof:material': 'metal'}"
,,,Greens Road,Coventry,,,,52.4385651,-1.530384,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445357539,0.7,,"OSM way/445357539 | tags: {'addr:city': 'Coventry', 'addr:street': 'Greens Road', 'building': 'church', 'source': 'Warwicks CC Aerial Imagery 2013'}"
,,,,,,,,56.1017458,-4.6396626,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445388898,0.7,,OSM way/445388898 | tags: {'building': 'church'}
,,,,,,,,56.1007906,-4.6361222,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445388905,0.7,,OSM way/445388905 | tags: {'building': 'church'}
,,,,,,,,56.1015244,-4.6396696,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445388909,0.7,,OSM way/445388909 | tags: {'building': 'church'}
,,,,,,,,56.1019365,-4.6393436,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445388910,0.7,,OSM way/445388910 | tags: {'building': 'church'}
,,,,,,,,56.1018692,-4.6389521,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445388911,0.7,,OSM way/445388911 | tags: {'building': 'church'}
,,,,,,,,54.8962969,-1.7311083,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445484511,0.7,,OSM way/445484511 | tags: {'building': 'church'}
,,,,Lewes,,,,50.8703342,-0.0014379,unknown,unknown,Cemetery Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445673455,0.7,,"OSM way/445673455 | tags: {'addr:city': 'Lewes', 'addr:postcode': 'BN7 1LJ', 'building': 'chapel', 'name': 'Cemetery Chapel', 'ref:GB:uprn': '10033260631'}"
,,,,,,,,55.0068714,-1.6201923,unknown,unknown,Philantrophy House,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445840697,0.7,,"OSM way/445840697 | tags: {'building': 'church', 'building:material': 'stone', 'name': 'Philantrophy House', 'source': 'Bing'}"
,,,Ecclesmachan Road,Broxburn,,,,55.9336737,-3.5064994,unknown,unknown,St Nicholas Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/445869139,0.7,,"OSM way/445869139 | tags: {'addr:city': 'Broxburn', 'addr:postcode': 'EH52 6JP', 'addr:street': 'Ecclesmachan Road', 'building': 'church', 'name': 'St Nicholas Church', 'wikidata': 'Q17852693'}"
,,,West Avenue,Newcastle upon Tyne,,,,55.0050153,-1.6205516,hospitality,restaurant,Barluga,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/446318915,0.7,,"OSM way/446318915 | tags: {'addr:city': 'Newcastle upon Tyne', 'addr:housename': 'The Old Church', 'addr:postcode': 'NE3 4ES', 'addr:street': 'West Avenue', 'addr:suburb': 'Gosforth', 'amenity': 'restaurant'}"
,,,,,,,,54.9897029,-1.6108995,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/447364496,0.7,,"OSM way/447364496 | tags: {'building': 'chapel', 'source': 'OS_OpenData_StreetView'}"
,,,,,,,,54.9904442,-1.6106898,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/447364499,0.7,,"OSM way/447364499 | tags: {'building': 'chapel', 'source': 'OS_OpenData_StreetView'}"
,,,,,,,,51.5647036,-0.1402103,unknown,unknown,Former St Peter's Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/447934787,0.7,,"OSM way/447934787 | tags: {'building': 'church', 'building:use': 'residential', 'name': ""Former St Peter's Church"", 'source': 'bing'}"
,,,,,,,,56.1143795,-3.3644186,other_christian,other_christian_general,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/448201529,0.7,,"OSM way/448201529 | tags: {'addr:postcode': 'KY4 9PS', 'amenity': 'place_of_worship', 'building': 'church', 'ref:GB:uprn': '320189956', 'wikidata': 'Q17793424'}"
,,,,,,,,50.6326847,-1.1785713,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/448801499,0.7,,"OSM way/448801499 | tags: {'building': 'church', 'ref:GB:uprn': '10024250671'}"
,,,,,,,,50.5198181,-4.7953433,new_religious_movement,jehovahs_witness,Kingdom Hall of Jehovah's Witnesses,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/449110083,0.7,,"OSM way/449110083 | tags: {'building': 'church', 'name': ""Kingdom Hall of Jehovah's Witnesses""}"
,,,Links Road,Coventry,,,,52.4313017,-1.5198647,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/449211897,0.7,,"OSM way/449211897 | tags: {'addr:city': 'Coventry', 'addr:postcode': 'CV6 3DQ', 'addr:street': 'Links Road', 'building': 'church', 'ref:GB:uprn': '10023031813', 'source': 'Warwicks CC Aerial Imagery 2013'}"
,,,,,,,,52.4038051,-1.5170829,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/449542961,0.7,,"OSM way/449542961 | tags: {'building': 'church', 'source': 'Warwicks CC Aerial Imagery 2013'}"
,,,,,,,,52.404032,-1.517271,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/449543024,0.7,,"OSM way/449543024 | tags: {'building': 'church', 'ref:GB:uprn': '10023034629', 'source': 'Warwicks CC Aerial Imagery 2013'}"
,,,,,,,,55.0694171,-6.5224123,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/449562163,0.7,,OSM way/449562163 | tags: {'building': 'church'}
,,,,,,,,54.9713344,-1.7761208,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/449710044,0.7,,"OSM way/449710044 | tags: {'building': 'church', 'note': 'former church, now architect office'}"
,,,1A West Street,Northampton,,,,52.265535,-0.7543705,hospitality,bar,Earls Barton Day Nursery,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/450137752,0.7,,"OSM way/450137752 | tags: {'addr:city': 'Northampton', 'addr:country': 'GB', 'addr:housenumber': '1A', 'addr:postcode': 'NN6 0EW', 'addr:street': 'West Street', 'addr:village': 'Earls Barton'}"
,,,,,,,,53.8077199,-1.4515948,community,community_centre,Crossgates Methodist Hall,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/450504213,0.7,,"OSM way/450504213 | tags: {'building': 'church', 'name': 'Crossgates Methodist Hall'}"
,Penuel Baptist Chapel,,High Street,Cilgerran,,,,52.0548658,-4.631494,unknown,unknown,Capel y Bedyddwyr Penuel / Penuel Baptist Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/450749347,0.7,,"OSM way/450749347 | tags: {'addr:city': 'Cilgerran', 'addr:postcode': 'SA43 2SL', 'addr:street': 'High Street', 'building': 'chapel', 'description': 'Deconsecrated July 2009.', 'heritage': '2'}"
,,,,,,,,53.7963424,-1.4860868,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/451262745,0.7,,OSM way/451262745 | tags: {'building': 'church'}
,,,,,,,,52.2766654,-3.5623394,unknown,unknown,Bethania Baptist Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/451373220,0.7,,"OSM way/451373220 | tags: {'building': 'chapel', 'name': 'Bethania Baptist Chapel', 'source': 'Bing', 'wikidata': 'Q56174192'}"
,,,Heol y Graig,Aberporth,,,,52.1345326,-4.5415183,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/451523006,0.7,,"OSM way/451523006 | tags: {'addr:city': 'Aberporth', 'addr:housename': 'Brynseion Chapel', 'addr:postcode': 'SA43 2HB', 'addr:street': 'Heol y Graig', 'building': 'chapel', 'building:levels': '2'}"
,,,,Camborne,,,,50.2157945,-5.3099201,unknown,unknown,Camborne Cemetery,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/451557302,0.7,,"OSM way/451557302 | tags: {'addr:city': 'Camborne', 'addr:postcode': 'TR14 7NZ', 'building': 'chapel', 'name': 'Camborne Cemetery', 'ref:GB:uprn': '10007795194'}"
,,,,,,,,55.0237198,-1.4795369,unknown,unknown,Vets 4 Pets,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/452258491,0.7,,"OSM way/452258491 | tags: {'amenity': 'veterinary', 'building': 'church', 'name': 'Vets 4 Pets', 'source': 'Bing'}"
,,,Swalwell Close (off South Road),Prudhoe,,,,54.9595494,-1.8526901,unknown,unknown,The Gate Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/452428216,0.7,,"OSM way/452428216 | tags: {'addr:city': 'Prudhoe', 'addr:housename': 'The Gate Church', 'addr:postcode': 'NE42 6EX', 'addr:street': 'Swalwell Close (off South Road)', 'building': 'church', 'building:levels': '0'}"
,,,,,,,,52.0773195,-3.7797969,hospitality,bar,St Barnabas,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/452812039,0.7,,"OSM way/452812039 | tags: {'building': 'church', 'name': 'St Barnabas', 'source': 'Bing;osm notes'}"
,,,,,,,,53.8795752,-1.8831103,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/453082591,0.7,,"OSM way/453082591 | tags: {'addr:postcode': 'BD20 5QE', 'building': 'church', 'ref:GB:uprn': '10002322230', 'source:addr:postcode': 'ONSUD;OS Open UPRN'}"
,Barnoon Chapel,,,,,,,50.2140867,-5.4838394,commercial,retail_shop,Saints Funeral Services,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/454492664,0.7,,"OSM way/454492664 | tags: {'building': 'chapel', 'name': 'Saints Funeral Services', 'old_name': 'Barnoon Chapel', 'shop': 'funeral_directors', 'website': 'https://www.saintsfunerals.co.uk/'}"
,,,,,,,,51.262612,-1.0856473,unknown,unknown,London Street URC,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/454893320,0.7,,"OSM way/454893320 | tags: {'building': 'church', 'name': 'London Street URC'}"
,,,,,,,,53.539125,-6.1983707,unknown,unknown,Balrothery Workhouse,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/455383482,0.7,,"OSM way/455383482 | tags: {'building': 'chapel', 'name': 'Balrothery Workhouse', 'ruined': 'chapel'}"
,,,,,,,,53.1666149,-0.7327841,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/456261283,0.7,,"OSM way/456261283 | tags: {'building': 'church', 'man_made': 'tower', 'ref:dove': '16861', 'tower:type': 'bell_tower'}"
,,,,,,,,53.2851163,-1.8705382,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/456581555,0.7,,OSM way/456581555 | tags: {'building': 'church'}
,,,,,,,,55.0121297,-1.4445664,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/456923325,0.7,,"OSM way/456923325 | tags: {'building': 'church', 'building:material': 'stone', 'source': 'Bing'}"
,,,34 Albion Road,North Shields,,,,55.012017,-1.4449039,unknown,unknown,Kiki's Kabin,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/456923326,0.7,,"OSM way/456923326 | tags: {'addr:city': 'North Shields', 'addr:housenumber': '34', 'addr:postcode': 'NE30 2RQ', 'addr:street': 'Albion Road', 'building': 'church', 'building:material': 'stone'}"
,,,,,,,,53.2749431,-4.5340307,unknown,unknown,Caergeiliog Methodist Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/457431503,0.7,,"OSM way/457431503 | tags: {'building': 'chapel', 'description': 'Former chapel - construction on site', 'name': 'Caergeiliog Methodist Chapel'}"
,,,Ffordd Caergybi,Caergeiliog,,,,53.2757574,-4.5352936,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/457431504,0.7,,"OSM way/457431504 | tags: {'addr:city': 'Caergeiliog', 'addr:housename': 'The Old Chapel', 'addr:postcode': 'LL65 3YF', 'addr:street': 'Ffordd Caergybi', 'building': 'chapel', 'description': 'No longer a chapel in the community - privately bought and being converted.'}"
,,,,,,,,54.5474186,-3.5922702,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/458304539,0.7,,OSM way/458304539 | tags: {'building': 'church'}
,,,,,,,,54.3497089,-6.6526428,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/458657020,0.7,,OSM way/458657020 | tags: {'building': 'church'}
,,,,,,,,51.9943925,-2.1550955,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/458840326,0.7,,"OSM way/458840326 | tags: {'building': 'church', 'fixme': 'Is this Holy Trinity Church Hall (FHRS ID 102513)?', 'source': 'Bing'}"
,,,162a Hackney Road,London,,,,51.530288,-0.0732356,unknown,unknown,Chapel Gate,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/458941997,0.7,,"OSM way/458941997 | tags: {'addr:city': 'London', 'addr:housenumber': '162a', 'addr:street': 'Hackney Road', 'building': 'church', 'building:use': 'apartments', 'name': 'Chapel Gate'}"
,,,,,,,,51.4612219,-3.4703979,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/459076121,0.7,,"OSM way/459076121 | tags: {'building': 'church', 'source': 'Bing'}"
,,,,,,,,52.055159,-0.7579754,african_diaspora_church,church_of_pentecost,The Church of Pentecost,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/460012037,0.7,,"OSM way/460012037 | tags: {'building': 'church', 'name': 'The Church of Pentecost'}"
,,,64A Rectory Road,Wigan,,,,53.4981432,-2.6677231,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/461359852,0.7,,"OSM way/461359852 | tags: {'addr:city': 'Wigan', 'addr:housenumber': '64A', 'addr:postcode': 'WN4 0QD', 'addr:street': 'Rectory Road', 'addr:suburb': 'Downall Green', 'building': 'church'}"
,,,,Leeds,,,,53.8585102,-1.5578228,unknown,unknown,Alwoodley Park Methodist Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/461558216,0.7,,"OSM way/461558216 | tags: {'addr:city': 'Leeds', 'addr:postcode': 'LS17 7BX', 'building': 'church', 'name': 'Alwoodley Park Methodist Church', 'ref:GB:uprn': '72552543'}"
,,,,,,,,53.1481834,-6.9062831,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/461671081,0.7,,OSM way/461671081 | tags: {'building': 'church'}
,,,,Ambleside,,,,54.4338403,-2.9606444,unknown,unknown,St Annes Court,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/461722406,0.7,,"OSM way/461722406 | tags: {'addr:city': 'Ambleside', 'addr:postcode': 'LA22 9ED', 'building': 'church', 'building:levels': '2', 'building:use': 'residential', 'name': 'St Annes Court'}"
,,,Richardshaw Lane,Pudsey,,,,53.8044335,-1.6652018,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/461927704,0.7,,"OSM way/461927704 | tags: {'addr:city': 'Pudsey', 'addr:postcode': 'LS28 6BN', 'addr:street': 'Richardshaw Lane', 'building': 'church', 'disused:amenity': 'place_of_worship', 'listed_status': 'Grade II'}"
,,,,,,,,51.956139,-3.7878723,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462068159,0.7,,"OSM way/462068159 | tags: {'building': 'church', 'source': 'Bing'}"
,,,Wallsend Road,North Shields,,,,55.0049786,-1.4696676,unknown,unknown,St Josephs Roman Catholic Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462541315,0.7,,"OSM way/462541315 | tags: {'addr:city': 'North Shields', 'addr:country': 'GB', 'addr:postcode': 'NE29 7AA', 'addr:street': 'Wallsend Road', 'building': 'church', 'building:material': 'brick'}"
,,,,,,,,49.8087297,1.3518888,unknown,unknown,Chapelle du manoir de Beauval,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462704624,0.7,,"OSM way/462704624 | tags: {'building': 'chapel', 'heritage': '3', 'heritage:operator': 'mhs', 'mhs:inscription_date': '2002', 'name': 'Chapelle du manoir de Beauval', 'source': 'cadastre-dgi-fr source : Direction Générale des Finances Publiques - Cadastre. Mise à jour : 2019'}"
,,,,Leeds,,,,53.8005244,-1.6432195,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462780313,0.7,,"OSM way/462780313 | tags: {'addr:city': 'Leeds', 'addr:postcode': 'LS13 4RG', 'building': 'church', 'ref:GB:uprn': '72551223'}"
,,,,,,,,51.3525024,-2.363955,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462954964,0.7,,OSM way/462954964 | tags: {'building': 'church'}
,,,,,,,,55.9235922,-3.2610185,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462988296,0.7,,"OSM way/462988296 | tags: {'building': 'church', 'building:levels': '1', 'source': 'Bing'}"
,,,,,,,,51.0882604,-0.7129062,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/462989136,0.7,,OSM way/462989136 | tags: {'building': 'church'}
,,,,,,,,52.6379521,-1.1359675,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/463457277,0.7,,"OSM way/463457277 | tags: {'building': 'chapel', 'source': 'Bing'}"
,,,333 Union Street,,,,,57.1438744,-2.1066911,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/463771008,0.7,,"OSM way/463771008 | tags: {'addr:housename': 'Langstane Kirk', 'addr:housenumber': '333', 'addr:postcode': 'AB11 6BS', 'addr:street': 'Union Street', 'building': 'church', 'building:use': 'commercial'}"
,,,,,,,,52.633157,-1.131934,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/463844411,0.7,,"OSM way/463844411 | tags: {'building': 'church', 'source': 'os_opendata_streetview'}"
,,,,,,,,52.5158924,-3.3172589,unknown,unknown,Newtown Methodist Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/464224002,0.7,,"OSM way/464224002 | tags: {'building': 'church', 'name': 'Newtown Methodist Church'}"
,,,,,,,,54.5700966,-2.080815,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/464310454,0.7,,"OSM way/464310454 | tags: {'addr:postcode': 'DL12 9UL', 'building': 'chapel', 'wikimedia_commons': 'File:Former Methodist Chapel in Baldersdale - geograph.org.uk - 685607.jpg'}"
,,,,,,,,53.536818,-2.9612599,unknown,unknown,St Catherine's Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/464796015,0.7,,"OSM way/464796015 | tags: {'addr:postcode': 'L31 4HD', 'building': 'chapel', 'name': ""St Catherine's Chapel"", 'ref:GB:uprn': '41088058', 'ruins': 'yes', 'source:addr:postcode': 'ONSUD;OS Open UPRN'}"
,,,,,,,,51.700167,-3.8968846,other_christian,other_christian_general,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/464939942,0.7,,"OSM way/464939942 | tags: {'amenity': 'place_of_worship', 'building': 'church'}"
,,,1A Range Road,,,,,53.4530126,-2.2529109,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/464955654,0.7,,"OSM way/464955654 | tags: {'addr:flats': '1-17', 'addr:housenumber': '1A', 'addr:postcode': 'M16 8FS', 'addr:street': 'Range Road', 'building': 'church', 'building:flats': '17'}"
,St. Mochta's House,,,,,,,53.9533961,-6.5453483,unknown,unknown,St. Mochta's House,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/465122816,0.7,,"OSM way/465122816 | tags: {'alt_name': ""The Monk's House"", 'building': 'church', 'heritage': '2', 'historic': 'church', 'name': ""St. Mochta's House"", 'name:en': ""St. Mochta's House""}"
,St Stephen’s Centre;Saint Stephen's Church,,105 St Stephen Street,Edinburgh,,,,55.958564,-3.2034909,unknown,unknown,St Stephen's Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/465223757,0.7,,"OSM way/465223757 | tags: {'addr:city': 'Edinburgh', 'addr:housenumber': '105', 'addr:postcode': 'EH3 5AB', 'addr:street': 'St Stephen Street', 'alt_name:es': ""Iglesia St. Stephen's"", 'architect': 'William Henry Playfair'}"
,,,,,,,,52.838257,-0.9285019,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/465775172,0.7,,"OSM way/465775172 | tags: {'building': 'chapel', 'note': 'former primitve methodists', 'source': 'Bing'}"
,,,,,,,,52.7998898,-0.9281378,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/466619190,0.7,,"OSM way/466619190 | tags: {'building': 'chapel', 'source': 'Bing'}"
,,,,,,,,52.8057012,-0.9096161,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/466651541,0.7,,"OSM way/466651541 | tags: {'addr:postcode': 'LE14 4SZ', 'building': 'chapel', 'note': 'former Methodist Chapel', 'ref:GB:uprn': '200001041591', 'source:addr:postcode': 'ONSUD;OS Open UPRN'}"
,,,,,,,,54.5409418,-6.0113882,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/466890983,0.7,,"OSM way/466890983 | tags: {'building': 'church', 'building:colour': '#b2a68c', 'building:levels': '2', 'building:material': 'brick', 'roof:colour': 'grey', 'roof:shape': 'flat'}"
,,,,,,,,55.202235,-3.0828211,unknown,unknown,Westerkirk,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/466944393,0.7,,"OSM way/466944393 | tags: {'building': 'church', 'heritage': 'yes', 'name': 'Westerkirk', 'wikidata': 'Q17795656'}"
,,,,,,,,55.9018086,-3.6420956,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467028649,0.7,,OSM way/467028649 | tags: {'building': 'church'}
,,,Chesil Street,Winchester,,,,51.0601215,-1.3069519,arts_culture,theatre,Chesil Theatre,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467258168,0.7,,"OSM way/467258168 | tags: {'addr:city': 'Winchester', 'addr:postcode': 'SO23 0HU', 'addr:street': 'Chesil Street', 'amenity': 'theatre', 'building': 'church', 'description': ""Formerley St Peter's Church""}"
,,,,,,,,55.0007377,-1.5202103,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467261371,0.7,,"OSM way/467261371 | tags: {'building': 'chapel', 'ref:GB:uprn': '47103255', 'source': 'Bing'}"
,,,,,,,,55.9483938,-3.1997172,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467503849,0.7,,"OSM way/467503849 | tags: {'building': 'chapel', 'building:material': 'stone', 'historic': 'yes', 'source': 'NLS_OS_Edinburgh_map_1940s;Bing;survey'}"
,,,,,,,,55.9029414,-3.6369976,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467583329,0.7,,OSM way/467583329 | tags: {'building': 'church'}
,,,Crown Street,Kettering,,,,52.4031573,-0.7257058,unknown,unknown,St Andrews Church Rooms,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467672230,0.7,,"OSM way/467672230 | tags: {'addr:city': 'Kettering', 'addr:country': 'GB', 'addr:postcode': 'NN16 8QA', 'addr:street': 'Crown Street', 'building': 'church', 'name': 'St Andrews Church Rooms'}"
,,,,,,,,55.8560303,-3.1678351,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467754311,0.7,,"OSM way/467754311 | tags: {'building': 'church', 'building:levels': '1', 'building:material': 'stone', 'roof:material': 'slate', 'roof:shape': 'hipped', 'source': 'Bing'}"
,,,,,,,,53.5076405,-3.0268255,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467783746,0.7,,OSM way/467783746 | tags: {'building': 'church'}
,,,,,,,,51.7419704,-2.2001776,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/467994315,0.7,,OSM way/467994315 | tags: {'building': 'chapel'}
,,,,,,,,51.3931973,-2.3221256,unknown,unknown,Bathampton Methodist Church,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/468124755,0.7,,"OSM way/468124755 | tags: {'building': 'church', 'name': 'Bathampton Methodist Church'}"
,,,,,,,,55.9343201,-3.1928687,unknown,unknown,,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/468129862,0.7,,"OSM way/468129862 | tags: {'building': 'church', 'building:levels': '1', 'roof:shape': 'flat'}"
,,,,,,,,53.6582099,-6.7471035,unknown,unknown,Saint Ultan's Church of Ireland (deconsecrated),,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/468161939,0.7,,"OSM way/468161939 | tags: {'building': 'church', 'name': ""Saint Ultan's Church of Ireland (deconsecrated)"", 'was:anglican': 'Church of Ireland', 'was:denomination': 'anglican', 'was:religion': 'christian', 'wheelchair': 'no'}"
,,,,,,,,54.7942131,-6.7853848,unknown,unknown,Draperstown Chapel,,,,,,,,,,,,,,osm,https://www.openstreetmap.org/way/468578834,0.7,,"OSM way/468578834 | tags: {'building': 'chapel', 'name': 'Draperstown Chapel'}"
